'id','visitor_id','shop_id','zone_id','timestamp','current_location'
5337,14,3,1,'2024-11-15 17:21:32.123488','POINT (55.27921429915245 25.19892754838418)'
5338,14,0,'','2024-11-15 17:24:32.092624','POINT (55.27995984627241 25.197895284040023)'
5339,14,10,2,'2024-11-15 17:27:32.061760','POINT (55.27854565850233 25.19789208369234)'
5340,14,0,'','2024-11-15 17:30:32.030896','POINT (55.2805884 25.19755989999999)'
5341,72,0,'','2024-12-04 17:53:00.000000','POINT (55.2805884 25.19755989999999)'
5342,72,0,'','2024-12-04 17:56:00.059880','POINT (55.27886491354097 25.19789032074023)'
5343,72,2,1,'2024-12-04 17:59:00.119760','POINT (55.278737197533 25.199106307908423)'
5344,72,4,3,'2024-12-04 18:02:00.179640','POINT (55.27998354093017 25.198398514095018)'
5345,72,10,2,'2024-12-04 18:05:00.239520','POINT (55.27810941174483 25.19822263678581)'
5346,72,11,4,'2024-12-04 18:08:00.299400','POINT (55.2801201741843 25.19745056491063)'
5347,72,7,2,'2024-12-04 18:11:00.359280','POINT (55.278770765797844 25.19838699453955)'
5348,72,7,2,'2024-12-04 18:14:00.419160','POINT (55.278811504772946 25.198394926216437)'
5349,72,0,'','2024-12-04 18:17:00.479040','POINT (55.27950306199519 25.19875741303532)'
5350,72,10,2,'2024-12-04 18:20:00.538920','POINT (55.278315015420475 25.198051635532334)'
5351,72,11,4,'2024-12-04 18:23:00.598800','POINT (55.28016472989312 25.19701435733707)'
5352,72,0,'','2024-12-04 18:26:00.658680','POINT (55.27984175320572 25.198457393744846)'
5353,72,0,'','2024-12-04 18:29:00.718560','POINT (55.279673778902044 25.198380171364693)'
5354,72,6,2,'2024-12-04 18:32:00.778440','POINT (55.278292506015475 25.198582617199683)'
5355,72,3,1,'2024-12-04 18:35:00.838320','POINT (55.2791440041224 25.198966160119)'
5356,72,0,'','2024-12-04 18:38:00.898200','POINT (55.27850429678105 25.198763351001435)'
5357,72,3,1,'2024-12-04 18:41:00.958080','POINT (55.27898211611696 25.198797161816078)'
5358,48,0,'','2024-09-12 19:27:25.000000','POINT (55.278332599999985 25.19883599999999)'
5359,48,10,2,'2024-09-12 19:30:23.333333','POINT (55.27864296739383 25.19811723967156)'
5360,48,0,'','2024-09-12 19:33:21.666666','POINT (55.278332599999985 25.19883599999999)'
5361,2,0,'','2024-02-24 10:24:40.000000','POINT (55.27968500000001 25.198719199999996)'
5362,2,0,'','2024-02-24 10:27:40.007380','POINT (55.27930220290847 25.198686874341387)'
5363,2,7,2,'2024-02-24 10:30:40.014760','POINT (55.2789438344453 25.19835460605766)'
5364,2,0,'','2024-02-24 10:33:40.022140','POINT (55.27929058108594 25.198660508486693)'
5365,2,4,3,'2024-02-24 10:36:40.029520','POINT (55.27997164954902 25.19842271446576)'
5366,2,6,2,'2024-02-24 10:39:40.036900','POINT (55.27844264450124 25.198619778168087)'
5367,2,5,3,'2024-02-24 10:42:40.044280','POINT (55.280361156922524 25.198242535149923)'
5368,2,5,3,'2024-02-24 10:45:40.051660','POINT (55.28037884552573 25.19796016810056)'
5369,2,2,1,'2024-02-24 10:48:40.059040','POINT (55.278618425193216 25.198881479806015)'
5370,2,0,'','2024-02-24 10:51:40.066420','POINT (55.27962649316851 25.198152139260507)'
5371,2,0,'','2024-02-24 10:54:40.073800','POINT (55.280297207380954 25.19767477792492)'
5372,2,9,4,'2024-02-24 10:57:40.081180','POINT (55.28022628524273 25.197516752458004)'
5373,2,10,2,'2024-02-24 11:00:40.088560','POINT (55.27814646304687 25.198358778041268)'
5374,2,6,2,'2024-02-24 11:03:40.095940','POINT (55.27828087744675 25.198708174508457)'
5375,2,0,'','2024-02-24 11:06:40.103320','POINT (55.27853945825934 25.198644700240735)'
5376,2,3,1,'2024-02-24 11:09:40.110700','POINT (55.27922200151165 25.198720964473306)'
5377,2,1,6,'2024-02-24 11:12:40.118080','POINT (55.27912398430296 25.197755643802253)'
5378,2,0,'','2024-02-24 11:15:40.125460','POINT (55.27901132453531 25.19843301249297)'
5379,2,10,2,'2024-02-24 11:18:40.132840','POINT (55.278514993311525 25.197921805015703)'
5380,2,11,4,'2024-02-24 11:21:40.140220','POINT (55.28026074946054 25.197357333622122)'
5381,2,1,6,'2024-02-24 11:24:40.147600','POINT (55.27910599130475 25.19805596765436)'
5382,2,0,'','2024-02-24 11:27:40.154980','POINT (55.279382405434525 25.198590544797995)'
5383,2,0,'','2024-02-24 11:30:40.162360','POINT (55.27935730781602 25.197596124735504)'
5384,2,10,2,'2024-02-24 11:33:40.169740','POINT (55.278310395509074 25.198468926637307)'
5385,2,11,4,'2024-02-24 11:36:40.177120','POINT (55.27949087737548 25.197498483684797)'
5386,2,0,'','2024-02-24 11:39:40.184500','POINT (55.27942026335817 25.19763516440433)'
5387,2,0,'','2024-02-24 11:42:40.191880','POINT (55.27989186538856 25.198076328758237)'
5388,2,0,'','2024-02-24 11:45:40.199260','POINT (55.27888131193427 25.19789197624677)'
5389,2,11,4,'2024-02-24 11:48:40.206640','POINT (55.279478570318396 25.197580819337972)'
5390,2,2,1,'2024-02-24 11:51:40.214020','POINT (55.27850673730316 25.199000689375975)'
5391,2,3,1,'2024-02-24 11:54:40.221400','POINT (55.27908632810782 25.19854793361638)'
5392,2,0,'','2024-02-24 11:57:40.228780','POINT (55.27899104271465 25.19819869662456)'
5393,2,10,2,'2024-02-24 12:00:40.236160','POINT (55.27806668952359 25.19810323936745)'
5394,2,1,6,'2024-02-24 12:03:40.243540','POINT (55.279361855319834 25.197919476341706)'
5395,2,5,3,'2024-02-24 12:06:40.250920','POINT (55.2805093078436 25.197760391112944)'
5396,2,6,2,'2024-02-24 12:09:40.258300','POINT (55.2784753855366 25.198601465673317)'
5397,2,10,2,'2024-02-24 12:12:40.265680','POINT (55.27817603559833 25.198489136678972)'
5398,2,5,3,'2024-02-24 12:15:40.273060','POINT (55.280355348815476 25.198317148922655)'
5399,2,11,4,'2024-02-24 12:18:40.280440','POINT (55.28001006578447 25.197443480598153)'
5400,2,1,6,'2024-02-24 12:21:40.287820','POINT (55.2792488359643 25.197897703962184)'
5401,2,3,1,'2024-02-24 12:24:40.295200','POINT (55.27929665153597 25.198913567410383)'
5402,2,10,2,'2024-02-24 12:27:40.302580','POINT (55.27823758554445 25.19815432300522)'
5403,2,10,2,'2024-02-24 12:30:40.309960','POINT (55.2782940497275 25.19803914723874)'
5404,2,7,2,'2024-02-24 12:33:40.317340','POINT (55.27898114765678 25.198291096308385)'
5405,2,0,'','2024-02-24 12:36:40.324720','POINT (55.27978143853225 25.198114051425193)'
5406,2,7,2,'2024-02-24 12:39:40.332100','POINT (55.278756563367544 25.198460029987682)'
5407,2,11,4,'2024-02-24 12:42:40.339480','POINT (55.27960469011936 25.19730612958947)'
5408,2,1,6,'2024-02-24 12:45:40.346860','POINT (55.27918963699227 25.19800501447375)'
5409,2,1,6,'2024-02-24 12:48:40.354240','POINT (55.27938081244041 25.197845335084157)'
5410,2,2,1,'2024-02-24 12:51:40.361620','POINT (55.27884957210043 25.1987543413785)'
5411,2,10,2,'2024-02-24 12:54:40.369000','POINT (55.27837791958421 25.19792421869788)'
5412,2,9,4,'2024-02-24 12:57:40.376380','POINT (55.28013356773903 25.19766076003567)'
5413,2,1,6,'2024-02-24 13:00:40.383760','POINT (55.279346468086885 25.197806989381583)'
5414,2,1,6,'2024-02-24 13:03:40.391140','POINT (55.27916293803996 25.197646791341718)'
5415,2,0,'','2024-02-24 13:06:40.398520','POINT (55.278877199095916 25.19763588008)'
5416,2,3,1,'2024-02-24 13:09:40.405900','POINT (55.27913802742295 25.198673994291568)'
5417,2,2,1,'2024-02-24 13:12:40.413280','POINT (55.2789070225757 25.198884417972625)'
5418,2,6,2,'2024-02-24 13:15:40.420660','POINT (55.2781958272151 25.19854775006637)'
5419,2,2,1,'2024-02-24 13:18:40.428040','POINT (55.278441067384584 25.198904253854643)'
5420,2,2,1,'2024-02-24 13:21:40.435420','POINT (55.27861539561069 25.19882807866012)'
5421,2,1,6,'2024-02-24 13:24:40.442800','POINT (55.27917708144708 25.197761877576838)'
5422,2,0,'','2024-02-24 13:27:40.450180','POINT (55.27965061371373 25.198649386297305)'
5423,2,0,'','2024-02-24 13:30:40.457560','POINT (55.278961030898124 25.198014780435667)'
5424,2,0,'','2024-02-24 13:33:40.464940','POINT (55.27960387279493 25.198645231939622)'
5425,2,11,4,'2024-02-24 13:36:40.472320','POINT (55.27999609005505 25.197468245814477)'
5426,2,11,4,'2024-02-24 13:39:40.479700','POINT (55.27951644076607 25.19755724053935)'
5427,2,0,'','2024-02-24 13:42:40.487080','POINT (55.279927154730444 25.198050856314204)'
5428,2,10,2,'2024-02-24 13:45:40.494460','POINT (55.27827580413684 25.19840119736838)'
5429,2,11,4,'2024-02-24 13:48:40.501840','POINT (55.279670099870984 25.197580014892154)'
5430,2,2,1,'2024-02-24 13:51:40.509220','POINT (55.27890666355195 25.19877206774406)'
5431,2,0,'','2024-02-24 13:54:40.516600','POINT (55.28031180593203 25.197811288788255)'
5432,2,0,'','2024-02-24 13:57:40.523980','POINT (55.278849371932935 25.197869659877785)'
5433,2,10,2,'2024-02-24 14:00:40.531360','POINT (55.278324386317635 25.19810422219906)'
5434,2,0,'','2024-02-24 14:03:40.538740','POINT (55.27996814596223 25.198556718036937)'
5435,2,2,1,'2024-02-24 14:06:40.546120','POINT (55.27873013987564 25.199184351903522)'
5436,2,0,'','2024-02-24 14:09:40.553500','POINT (55.27877539524477 25.198660722858488)'
5437,2,11,4,'2024-02-24 14:12:40.560880','POINT (55.28003828323878 25.197527261441753)'
5438,2,11,4,'2024-02-24 14:15:40.568260','POINT (55.279740664433994 25.197386051792957)'
5439,2,0,'','2024-02-24 14:18:40.575640','POINT (55.27988087292154 25.197926904032517)'
5440,2,10,2,'2024-02-24 14:21:40.583020','POINT (55.278683317270485 25.198140354195395)'
5441,2,0,'','2024-02-24 14:24:40.590400','POINT (55.27942985168774 25.198779757296094)'
5442,2,6,2,'2024-02-24 14:27:40.597780','POINT (55.278530047553915 25.198455957786653)'
5443,2,0,'','2024-02-24 14:30:40.605160','POINT (55.27853170907932 25.198736738767337)'
5444,2,0,'','2024-02-24 14:33:40.612540','POINT (55.27998070352836 25.198558236984468)'
5445,2,10,2,'2024-02-24 14:36:40.619920','POINT (55.27874448423995 25.198093554999648)'
5446,2,2,1,'2024-02-24 14:39:40.627300','POINT (55.278621525227635 25.198901095101032)'
5447,2,9,4,'2024-02-24 14:42:40.634680','POINT (55.280272066426974 25.197579892836842)'
5448,2,0,'','2024-02-24 14:45:40.642060','POINT (55.28000983134307 25.197010399058318)'
5449,2,6,2,'2024-02-24 14:48:40.649440','POINT (55.278504300851836 25.19862339437862)'
5450,2,0,'','2024-02-24 14:51:40.656820','POINT (55.27883541025451 25.19848694113145)'
5451,2,0,'','2024-02-24 14:54:40.664200','POINT (55.279404228600335 25.197734684910465)'
5452,2,0,'','2024-02-24 14:57:40.671580','POINT (55.278468375189966 25.19880342853294)'
5453,2,10,2,'2024-02-24 15:00:40.678960','POINT (55.27836491373751 25.19831126847115)'
5454,2,0,'','2024-02-24 15:03:40.686340','POINT (55.27841849490936 25.19872144219512)'
5455,2,10,2,'2024-02-24 15:06:40.693720','POINT (55.278585933755416 25.19814807549531)'
5456,2,0,'','2024-02-24 15:09:40.701100','POINT (55.279480565150706 25.198303779162377)'
5457,2,11,4,'2024-02-24 15:12:40.708480','POINT (55.27988790602691 25.19718446850737)'
5458,2,9,4,'2024-02-24 15:15:40.715860','POINT (55.28017042300829 25.197591998188294)'
5459,2,9,4,'2024-02-24 15:18:40.723240','POINT (55.28038180511208 25.19754280929713)'
5460,2,3,1,'2024-02-24 15:21:40.730620','POINT (55.278963479529686 25.19872723559037)'
5461,2,4,3,'2024-02-24 15:24:40.738000','POINT (55.2798802812278 25.198503969687923)'
5462,2,1,6,'2024-02-24 15:27:40.745380','POINT (55.279292717252865 25.19813861833692)'
5463,2,0,'','2024-02-24 15:30:40.752760','POINT (55.27935103236175 25.198329842248647)'
5464,2,11,4,'2024-02-24 15:33:40.760140','POINT (55.27980735856458 25.197596242382776)'
5465,2,0,'','2024-02-24 15:36:40.767520','POINT (55.27934906230286 25.198609024645798)'
5466,2,0,'','2024-02-24 15:39:40.774900','POINT (55.278971496270294 25.198560532152726)'
5467,2,7,2,'2024-02-24 15:42:40.782280','POINT (55.27884183344168 25.19834728357692)'
5468,2,0,'','2024-02-24 15:45:40.789660','POINT (55.28043122947199 25.19768905877801)'
5469,2,0,'','2024-02-24 15:48:40.797040','POINT (55.280131519529405 25.19789373112718)'
5470,2,0,'','2024-02-24 15:51:40.804420','POINT (55.279578275593956 25.198527031225964)'
5471,2,0,'','2024-02-24 15:54:40.811800','POINT (55.27931886934178 25.198275114323)'
5472,2,11,4,'2024-02-24 15:57:40.819180','POINT (55.27993875778326 25.197310952161605)'
5473,2,0,'','2024-02-24 16:00:40.826560','POINT (55.27998043805325 25.198073126032224)'
5474,2,4,3,'2024-02-24 16:03:40.833940','POINT (55.2797529928029 25.198186747673137)'
5475,2,0,'','2024-02-24 16:06:40.841320','POINT (55.27949930571953 25.197829341795494)'
5476,2,10,2,'2024-02-24 16:09:40.848700','POINT (55.27816744546365 25.19810399525907)'
5477,2,2,1,'2024-02-24 16:12:40.856080','POINT (55.27884262948055 25.198874203047094)'
5478,2,1,6,'2024-02-24 16:15:40.863460','POINT (55.27939473579269 25.19790013913402)'
5479,2,5,3,'2024-02-24 16:18:40.870840','POINT (55.28028144872488 25.198149829191763)'
5480,2,0,'','2024-02-24 16:21:40.878220','POINT (55.279111770316455 25.198286213018743)'
5481,2,2,1,'2024-02-24 16:24:40.885600','POINT (55.278901773118605 25.198881835098767)'
5482,2,5,3,'2024-02-24 16:27:40.892980','POINT (55.28022231873044 25.198131369308836)'
5483,2,4,3,'2024-02-24 16:30:40.900360','POINT (55.280072500923474 25.198239078272874)'
5484,2,5,3,'2024-02-24 16:33:40.907740','POINT (55.28030983379038 25.19817252839499)'
5485,2,0,'','2024-02-24 16:36:40.915120','POINT (55.28001271602217 25.19785884828068)'
5486,2,3,1,'2024-02-24 16:39:40.922500','POINT (55.27927136187928 25.198763224707275)'
5487,2,11,4,'2024-02-24 16:42:40.929880','POINT (55.27963620851823 25.197631459970466)'
5488,2,0,'','2024-02-24 16:45:40.937260','POINT (55.27851778580576 25.198793671969103)'
5489,2,2,1,'2024-02-24 16:48:40.944640','POINT (55.278791394046955 25.1990372690755)'
5490,2,0,'','2024-02-24 16:51:40.952020','POINT (55.27884366767486 25.19793016803316)'
5491,2,10,2,'2024-02-24 16:54:40.959400','POINT (55.27814971072737 25.198264200464713)'
5492,2,11,4,'2024-02-24 16:57:40.966780','POINT (55.27951477059402 25.19769130356773)'
5493,2,9,4,'2024-02-24 17:00:40.974160','POINT (55.280392335601555 25.197399260778663)'
5494,2,2,1,'2024-02-24 17:03:40.981540','POINT (55.27872393699105 25.19924836726151)'
5495,2,1,6,'2024-02-24 17:06:40.988920','POINT (55.27929071010975 25.198094739424185)'
5496,2,0,'','2024-02-24 17:09:40.996300','POINT (55.27933572727764 25.19768131457074)'
5497,5,0,'','2024-07-25 11:32:51.000000','POINT (55.2805884 25.19755989999999)'
5498,5,11,4,'2024-07-25 11:35:51.032206','POINT (55.280079294385736 25.197319897640504)'
5499,5,10,2,'2024-07-25 11:38:51.064412','POINT (55.2788075993345 25.19811874368737)'
5500,5,10,2,'2024-07-25 11:41:51.096618','POINT (55.278056739094396 25.198363332548308)'
5501,5,7,2,'2024-07-25 11:44:51.128824','POINT (55.27876086443022 25.198352032227945)'
5502,5,4,3,'2024-07-25 11:47:51.161030','POINT (55.27997793407633 25.198430711811167)'
5503,5,5,3,'2024-07-25 11:50:51.193236','POINT (55.28044665168214 25.19786535701321)'
5504,5,11,4,'2024-07-25 11:53:51.225442','POINT (55.279800362062694 25.197156702185797)'
5505,5,6,2,'2024-07-25 11:56:51.257648','POINT (55.27824867020308 25.19869151082425)'
5506,5,11,4,'2024-07-25 11:59:51.289854','POINT (55.27944218851246 25.197493295943946)'
5507,5,2,1,'2024-07-25 12:02:51.322060','POINT (55.27893226787465 25.19906067398681)'
5508,5,9,4,'2024-07-25 12:05:51.354266','POINT (55.28027115822248 25.197664713714786)'
5509,5,9,4,'2024-07-25 12:08:51.386472','POINT (55.28045060388163 25.197378697678264)'
5510,5,11,4,'2024-07-25 12:11:51.418678','POINT (55.279872217936244 25.197164326827753)'
5511,5,0,'','2024-07-25 12:14:51.450884','POINT (55.2791596192045 25.197602374118972)'
5512,5,6,2,'2024-07-25 12:17:51.483090','POINT (55.278349092665366 25.198545077242514)'
5513,5,11,4,'2024-07-25 12:20:51.515296','POINT (55.279439425741856 25.197546732462925)'
5514,5,5,3,'2024-07-25 12:23:51.547502','POINT (55.2802817191536 25.198055654004076)'
5515,5,8,4,'2024-07-25 12:26:51.579708','POINT (55.27987561483736 25.19784613168351)'
5516,5,0,'','2024-07-25 12:29:51.611914','POINT (55.27846604614659 25.198760722187917)'
5517,5,4,3,'2024-07-25 12:32:51.644120','POINT (55.280146130131804 25.198075054889664)'
5518,5,4,3,'2024-07-25 12:35:51.676326','POINT (55.28004805938302 25.19829494544237)'
5519,5,0,'','2024-07-25 12:38:51.708532','POINT (55.27978266811779 25.198536891486786)'
5520,5,11,4,'2024-07-25 12:41:51.740738','POINT (55.27938157739687 25.1974172005538)'
5521,5,0,'','2024-07-25 12:44:51.772944','POINT (55.2788165561434 25.19848087545814)'
5522,5,0,'','2024-07-25 12:47:51.805150','POINT (55.280415385755695 25.197313919346726)'
5523,5,0,'','2024-07-25 12:50:51.837356','POINT (55.2793093582621 25.198348558974796)'
5524,5,0,'','2024-07-25 12:53:51.869562','POINT (55.279058364760935 25.19822246863179)'
5525,5,0,'','2024-07-25 12:56:51.901768','POINT (55.28019874606851 25.197912107455377)'
5526,5,2,1,'2024-07-25 12:59:51.933974','POINT (55.27895748330711 25.198829260158615)'
5527,5,1,6,'2024-07-25 13:02:51.966180','POINT (55.27932277511582 25.19796626591877)'
5528,5,11,4,'2024-07-25 13:05:51.998386','POINT (55.27986857082628 25.197104108761213)'
5529,5,4,3,'2024-07-25 13:08:52.030592','POINT (55.27973952243625 25.198171312599893)'
5530,5,9,4,'2024-07-25 13:11:52.062798','POINT (55.28029652730798 25.197511967276935)'
5531,5,0,'','2024-07-25 13:14:52.095004','POINT (55.27896994003614 25.197584627541932)'
5532,5,5,3,'2024-07-25 13:17:52.127210','POINT (55.28031851701528 25.198252741343932)'
5533,5,11,4,'2024-07-25 13:20:52.159416','POINT (55.2796697150846 25.19720442912699)'
5534,5,11,4,'2024-07-25 13:23:52.191622','POINT (55.27948211794839 25.197477365859957)'
5535,5,11,4,'2024-07-25 13:26:52.223828','POINT (55.27955328318391 25.197494159723743)'
5536,5,0,'','2024-07-25 13:29:52.256034','POINT (55.278968313872916 25.19842983645382)'
5537,5,3,1,'2024-07-25 13:32:52.288240','POINT (55.27918879189681 25.19858973116486)'
5538,5,2,1,'2024-07-25 13:35:52.320446','POINT (55.27854305263246 25.19893761127938)'
5539,5,10,2,'2024-07-25 13:38:52.352652','POINT (55.27848717999819 25.19796372365483)'
5540,5,10,2,'2024-07-25 13:41:52.384858','POINT (55.27802225803853 25.198238302543018)'
5541,5,0,'','2024-07-25 13:44:52.417064','POINT (55.279399320008444 25.198170557140177)'
5542,5,0,'','2024-07-25 13:47:52.449270','POINT (55.2799010636508 25.198066473198104)'
5543,5,11,4,'2024-07-25 13:50:52.481476','POINT (55.27973610971043 25.197657177671424)'
5544,5,11,4,'2024-07-25 13:53:52.513682','POINT (55.28013943225293 25.197362221444248)'
5545,5,0,'','2024-07-25 13:56:52.545888','POINT (55.27948836233752 25.19798140186212)'
5546,5,6,2,'2024-07-25 13:59:52.578094','POINT (55.278368651145406 25.1986223918084)'
5547,5,0,'','2024-07-25 14:02:52.610300','POINT (55.278660768523935 25.19874296156417)'
5548,5,4,3,'2024-07-25 14:05:52.642506','POINT (55.27993753694918 25.19848039040749)'
5549,5,4,3,'2024-07-25 14:08:52.674712','POINT (55.279819342858204 25.198147770932785)'
5550,5,11,4,'2024-07-25 14:11:52.706918','POINT (55.280054500532195 25.197279275153363)'
5551,5,11,4,'2024-07-25 14:14:52.739124','POINT (55.28017897981261 25.19727880943857)'
5552,5,0,'','2024-07-25 14:17:52.771330','POINT (55.278850211128464 25.19847601949933)'
5553,5,0,'','2024-07-25 14:20:52.803536','POINT (55.2798506778993 25.19862681765467)'
5554,5,1,6,'2024-07-25 14:23:52.835742','POINT (55.27943840023549 25.197913803905642)'
5555,5,3,1,'2024-07-25 14:26:52.867948','POINT (55.2790448836152 25.19879664976464)'
5556,5,4,3,'2024-07-25 14:29:52.900154','POINT (55.2802053951115 25.198166788968543)'
